"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-05","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.867","","","","3"
"2013-06","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.797","","","","3"
"2013-07","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.608","","","","3"
"2013-08","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.577","","","","3"
"2013-09","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.623","","","","3"
"2013-10","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.598","","","","3"
"2013-11","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.495","","","","3"
"2013-12","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.469","","","","3"
"2014-01","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.446","","","","3"
"2014-02","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.474","","","","3"
"2014-03","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.419","","","","3"
"2014-04","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.423","","","","3"
"2014-05","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.506","","","","3"
"2014-06","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.512","","","","3"
"2014-07","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.517","","","","3"
"2014-08","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.502","","","","3"
"2014-09","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.514","","","","3"
"2014-10","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.597","","","","3"
"2014-11","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.538","","","","3"
"2014-12","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.526","","","","3"
"2015-01","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.624","","","","3"
"2015-02","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.618","","","","3"
"2015-03","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.587","","","","3"
"2015-04","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.471","","","","3"
"2015-05","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.448","","","","3"
"2015-06","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.429","","","","3"
"2015-07","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.344","","","","3"
"2015-08","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.398","","","","3"
"2015-09","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.496","","","","3"
"2015-10","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.675","","","","3"
"2015-11","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.700","","","","3"
"2015-12","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.649","","","","3"
"2016-01","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.671","","","","3"
"2016-02","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.598","","","","3"
"2016-03","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.506","","","","3"
"2016-04","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.382","","","","3"
"2016-05","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.456","","","","3"
"2016-06","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.475","","","","3"
"2016-07","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.466","","","","3"
"2016-08","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.607","","","","3"
"2016-09","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.719","","","","3"
"2016-10","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.683","","","","3"
"2016-11","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.599","","","","3"
"2016-12","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.595","","","","3"
"2017-01","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.662","","","","3"
"2017-02","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.587","","","","3"
"2017-03","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.636","","","","3"
"2017-04","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.696","","","","3"
"2017-05","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.760","","","","3"
"2017-06","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.936","","","","3"
"2017-07","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.947","","","","3"
"2017-08","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.972","","","","3"
"2017-09","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.975","","","","3"
"2017-10","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","1.015","","","","3"
"2017-11","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","1.069","","","","3"
"2017-12","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.953","","","","3"
"2018-01","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.864","","","","3"
"2018-02","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.876","","","","3"
"2018-03","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.819","","","","3"
"2018-04","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.963","","","","3"
"2018-05","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.901","","","","3"
"2018-06","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.953","","","","3"
"2018-07","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.964","","","","3"
"2018-08","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.981","","","","3"
"2018-09","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","1.008","","","","3"
"2018-10","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300188","4","0.827","","","","3"
